seq_id	ref_donor_upstream	ref_acceptor_downstream	CELF1	DAZAP1	FMR1	FUS	HNRNPA1	HNRNPA2B1	HNRNPC	HNRNPF	HNRNPH1	HNRNPK	HNRNPL	HNRNPLL	HNRNPM	HNRNPU	KHDRBS1	KHSRP	MATR3	NONO	PCBP1	PCBP2	PTBP1	QKI	RBFOX2	RBM5	SART3	SF1	SFPQ	SNRNP70	SRSF1	SRSF3	SRSF5	SRSF7	SRSF9	TARDBP	TIA1	TRA2A	U2AF2	ZRANB2	average_cassette_strength	exon_group
chr19:7141377-7150832(-)_ENST00000302850	0.866288959980011	0.9959099888801576	0.0008461131676361	0.0	0.0001057641459545	0.0	0.0023268112109994	0.0001057641459545	0.0005288207297726	0.0063458487572712	0.0056054997355896	0.0153358011634056	0.0003172924378635	0.0005288207297726	0.0	0.0001057641459545	0.000211528291909	0.0020095187731359	0.0003172924378635	0.0006345848757271	0.0001057641459545	0.0003172924378635	0.0049709148598625	0.0005288207297726	0.0	0.0006345848757271	0.0015864621893178	0.0	0.000211528291909	0.0003172924378635	0.0044420941300898	0.005288207297726	0.0014806980433632	0.000211528291909	0.0040190375462718	0.0	0.0009518773135906	0.0	0.0003172924378635	0.0001057641459545	0.9921118915081024	0
chr5:271346-304521(+)_ENST00000264933	0.8594708442687988	0.899459719657898	0.0003315749811605	0.0	0.0	3.014318010550113e-05	0.0009947249434815	9.04295403165034e-05	0.000120572720422	0.0035267520723436	0.0028636021100226	0.0042501883948756	3.014318010550113e-05	6.028636021100226e-05	0.0	0.0	0.0	0.001085154483798	9.04295403165034e-05	0.000301431801055	6.028636021100226e-05	0.000180859080633	0.0011755840241145	0.000120572720422	3.014318010550113e-05	6.028636021100226e-05	0.000120572720422	0.0	0.000241145440844	9.04295403165034e-05	0.0014770158251695	0.0010550113036925	0.000663149962321	6.028636021100226e-05	0.0007535795026375	0.0	0.0003315749811605	0.0	9.04295403165034e-05	0.0	0.9418638646602632	0
chr10:50307682-50327622(-)_ENST00000361781	0.9826797246932985	0.9716018438339232	0.000852557673019	0.0	0.0001003009027081	0.0	0.0022567703109327	5.015045135406218e-05	0.0005015045135406	0.0046639919759277	0.004112337011033	0.0117853560682046	5.015045135406218e-05	5.015045135406218e-05	0.0	0.0001003009027081	0.0002006018054162	0.0016048144433299	0.0001003009027081	0.0006018054162487	0.0002006018054162	0.0002006018054162	0.0049648946840521	0.0003009027081243	0.0	5.015045135406218e-05	0.0001504513540621	0.0	0.0003510531594784	0.0001504513540621	0.0020060180541624	0.0037612838515546	0.0009528585757271	0.0001504513540621	0.0015546639919759	0.0001504513540621	0.0011033099297893	0.0	0.0005516549648946	0.0002507522567703	0.967280238866806	0
chr9:105722234-105776929(+)_ENST00000374692	0.9668437838554382	0.9842851758003236	0.0003290977237407	1.8283206874485784e-05	0.0	1.8283206874485784e-05	0.0009141603437242	0.0001462656549958	0.0003473809306152	0.0016637718255782	0.0015175061705823	0.0044976688911235	5.484962062345735e-05	5.484962062345735e-05	1.8283206874485784e-05	0.0	1.8283206874485784e-05	0.0009141603437242	3.656641374897157e-05	0.0002011152756193	9.141603437242891e-05	0.0001279824481214	0.0021025687905658	7.313282749794314e-05	5.484962062345735e-05	5.484962062345735e-05	0.0001096992412469	0.0	0.0001828320687448	3.656641374897157e-05	0.0010055763780967	0.001170125239967	0.0002011152756193	1.8283206874485784e-05	0.0011884084468415	3.656641374897157e-05	0.0003839473443642	0.0	0.0001096992412469	7.313282749794314e-05	0.9499506950378418	0
chr2:200881121-200886072(-)_ENST00000392283	0.9985749125480652	0.99502295255661	0.0026257321753181	0.0002019793981013	0.0	0.0	0.003635629165825	0.0004039587962027	0.0014138557867097	0.0084831347202585	0.0086851141183599	0.0232276307816602	0.0002019793981013	0.0014138557867097	0.0	0.0	0.0	0.0084831347202585	0.0004039587962027	0.0012118763886083	0.0002019793981013	0.0004039587962027	0.0066653201373459	0.0006059381943041	0.0002019793981013	0.0004039587962027	0.0010098969905069	0.0	0.0008079175924055	0.0004039587962027	0.0040395879620278	0.0070692789335487	0.0024237527772167	0.0	0.0058574025449404	0.0	0.0040395879620278	0.0	0.0006059381943041	0.0010098969905069	0.9809776246547698	1
chr15:63562595-63574452(+)_ENST00000380324	0.9948388934135436	0.9718832969665528	0.0010963987517921	8.433836552247617e-05	0.0	0.0	0.0030361811588091	0.0005060301931348	0.0013494138483596	0.0060723623176182	0.0055663321244834	0.014000168676731	0.0003373534620899	0.0003373534620899	0.0	0.0001686767310449	0.0004216918276123	0.003204857889854	0.0001686767310449	0.0007590452897022	0.0003373534620899	0.0003373534620899	0.0048072868347811	0.0005060301931348	0.0001686767310449	0.0002530150965674	0.0005903685586573	0.0	0.0007590452897022	0.0005903685586573	0.0036265497174664	0.0050603019313485	0.001433752213882	0.0	0.0046386101037361	0.0002530150965674	0.0019397824070169	0.0	0.0003373534620899	0.0002530150965674	0.9780718386173248	0
chr15:70057859-70059760(-)_ENST00000451782	0.9979182481765748	0.9723414182662964	0.0021041557075223	0.0	0.0010520778537611	0.0	0.0126249342451341	0.0010520778537611	0.0	0.038400841662283	0.0341925302472383	0.0305102577590741	0.0005260389268805	0.0005260389268805	0.0	0.0	0.0	0.0052603892688058	0.0	0.0026301946344029	0.0005260389268805	0.0015781167806417	0.0047343503419253	0.0	0.0005260389268805	0.0	0.0	0.0	0.0010520778537611	0.0	0.0073645449763282	0.0042083114150447	0.0047343503419253	0.0005260389268805	0.0094687006838506	0.0	0.0	0.0	0.0005260389268805	0.0	0.98260959982872	0
chr11:117327554-117338968(+)_ENST00000278935	0.6525624394416809	0.3246476352214813	0.0014893989837042	0.0	0.0003504468196951	0.0	0.0048186437708077	0.0003504468196951	0.0006132819344664	0.013404590853338	0.0114771333450148	0.017347117574908	0.0	0.0003504468196951	0.0	0.0001752234098475	8.761170492377782e-05	0.0025407394427895	0.0	0.0007008936393902	0.000788505344314	0.0010513404590853	0.0056071491151217	8.761170492377782e-05	0.0003504468196951	8.761170492377782e-05	0.0010513404590853	0.0	0.0007008936393902	0.0003504468196951	0.0048186437708077	0.0050814788855791	0.0017522340984755	8.761170492377782e-05	0.0062204310495882	8.761170492377782e-05	0.0021902926230944	0.0	0.0007008936393902	0.0004380585246188	0.3267406672239303	1
chr10:35062660-35090641(-)_ENST00000374749	0.4884994626045227	0.0085962619632482	0.0003931239055073	0.0001072156105929	3.573853686430077e-05	0.0	0.0016797112326221	0.0001786926843215	0.0006075551266931	0.0043601014974446	0.0037168078338872	0.0082913405525177	3.573853686430077e-05	0.0002144312211858	0.0	0.0	0.0002501697580501	0.0016797112326221	7.147707372860155e-05	0.0003216468317787	0.0001429541474572	0.0002859082949144	0.0028948214860083	0.0001429541474572	0.0001072156105929	0.0001786926843215	0.0005718165898288	0.0	0.0001786926843215	0.0001072156105929	0.0020370966012651	0.0020728351381294	0.000714770737286	3.573853686430077e-05	0.0023944819699081	0.0001072156105929	0.0008934634216075	0.0	3.573853686430077e-05	0.0003216468317787	0.98600035905838	0
chr12:123000754-123005848(-)_ENST00000546049	0.9946041107177734	0.9987160563468932	0.0019630938358853	0.0	0.0005889281507656	0.0	0.0092265410286611	0.0001963093835885	0.0013741656851197	0.019827247742442	0.0172752257557911	0.0272870043188064	0.0007852375343541	0.0007852375343541	0.0	0.0001963093835885	0.000392618767177	0.0043188064389477	0.0001963093835885	0.0017667844522968	0.0001963093835885	0.0027483313702394	0.0041224970553592	0.0001963093835885	0.0	0.000392618767177	0.0009815469179426	0.0	0.0001963093835885	0.000392618767177	0.0098154691794267	0.0056929721240675	0.0019630938358853	0.0007852375343541	0.0115822536317235	0.0	0.0011778563015312	0.0	0.0	0.0001963093835885	0.4775493163615464	1
chr4:1803392-1805269(+)_ENST00000440486	0.929340958595276	0.812606930732727	0.0053276505061267	0.0	0.0	0.0	0.0063931806073521	0.0	0.0	0.0324986680873734	0.0234416622269579	0.0229088971763452	0.0	0.0	0.0	0.0	0.0	0.0042621204049014	0.0	0.0010655301012253	0.0	0.001598295151838	0.0079914757591901	0.0	0.0	0.0005327650506126	0.0	0.0	0.0021310602024507	0.0	0.014917421417155	0.0047948854555141	0.0021310602024507	0.0	0.0047948854555141	0.0	0.0	0.0	0.0	0.0005327650506126	0.7926669716835022	0
chr1:178853294-178869523(-)_ENST00000234816	0.9838169813156128	0.8787926435470581	0.0004929447285723	6.161809107153861e-05	0.0	0.0	0.00240310555179	0.0003080904553576	6.161809107153861e-05	0.0036970854642923	0.003327376917863	0.01281656294288	0.0002464723642861	0.000123236182143	0.0	0.0	0.0007394170928584	0.0019717789142892	0.0	0.0004929447285723	0.0002464723642861	0.0002464723642861	0.0047445930125084	0.00080103518393	0.0003080904553576	6.161809107153861e-05	0.0008626532750015	0.0	0.0002464723642861	6.161809107153861e-05	0.0026495779160761	0.0053607739232238	0.0004313266375007	6.161809107153861e-05	0.0020950150964323	0.000123236182143	0.0002464723642861	0.0	0.0001848542732146	0.0003697085464292	0.946923166513443	1
chr7:72929640-72939709(+)_ENST00000395270	0.9913069605827332	0.9103866815567015	0.0019862945674843	0.0	9.931472837421788e-05	9.931472837421788e-05	0.0027808123944781	0.0002979441851226	0.0007945178269937	0.0063561426159499	0.0053629953322077	0.0125136557751514	9.931472837421788e-05	0.0005958883702453	0.0	0.0	0.0001986294567484	0.0033767007647234	9.931472837421788e-05	0.0009931472837421	0.0001986294567484	9.931472837421788e-05	0.0054623100605819	0.0003972589134968	0.0	0.0	0.0003972589134968	0.0	0.0008938325553679	0.0003972589134968	0.0031780713079749	0.0043698480484655	0.0026814976661038	0.0	0.0030787565796007	0.0	0.0018869798391101	0.0	0.0008938325553679	0.0001986294567484	0.9310498237609864	0
chr20:58650972-58659934(+)_ENST00000458280	0.0694516524672508	0.0753200054168701	0.000892657888864	0.000111582236108	0.000111582236108	0.0	0.0044632894443204	0.00055791118054	0.000446328944432	0.010377147958045	0.010042401249721	0.0127203749163133	0.000111582236108	0.000111582236108	0.0	0.000111582236108	0.000111582236108	0.0018968980138361	0.0	0.0010042401249721	0.000111582236108	0.000892657888864	0.0036822137915643	0.000446328944432	0.000223164472216	0.000111582236108	0.000446328944432	0.0	0.000334746708324	0.000223164472216	0.0031243026110243	0.0026779736665922	0.0014505690694041	0.0	0.0035706315554563	0.000111582236108	0.0013389868332961	0.0	0.000781075652756	0.0	0.3921618685126304	0
chr1:56511676-56524854(-)_ENST00000371250	0.9981985092163086	0.9933686256408693	0.0006829564425557	0.0	0.0	0.0	0.0028077098193959	0.0001517680983457	0.0004553042950371	0.0045530429503718	0.0044771589011989	0.0129761724085597	0.0003035361966914	0.0004553042950371	0.0	7.588404917286387e-05	0.0002276521475185	0.0024282895735316	0.0001517680983457	0.0006829564425557	0.0004553042950371	0.0003794202458643	0.0031112460160874	0.0	0.0	0.0003035361966914	0.0002276521475185	0.0	0.0	0.0001517680983457	0.0028835938685688	0.003338898163606	0.0006829564425557	0.0	0.003870086507816	7.588404917286387e-05	0.0015176809834572	0.0	0.0003035361966914	0.0	0.9256923198699952	0
chr4:2894282-2898831(+)_ENST00000355842	0.998685657978058	0.3829588294029236	0.0026379424049241	0.0	0.0002198285337436	0.0	0.0030775994724115	0.0002198285337436	0.0017586282699494	0.0169267970982633	0.0149483402945702	0.0200043965706748	0.0	0.0015387997362057	0.0	0.0	0.0004396570674873	0.0046163992086172	0.0	0.0004396570674873	0.0008793141349747	0.0002198285337436	0.0052758848098483	0.000659485601231	0.0004396570674873	0.000659485601231	0.0019784568036931	0.0	0.0010991426687183	0.0002198285337436	0.0032974280061551	0.0063750274785667	0.0028577709386678	0.0004396570674873	0.0083534842822598	0.0	0.0037370850736425	0.0	0.0008793141349747	0.0002198285337436	0.64750537276268	0
chr2:200881121-200886072(-)_ENST00000286175	0.9985749125480652	0.99502295255661	0.0026257321753181	0.0002019793981013	0.0	0.0	0.003635629165825	0.0004039587962027	0.0014138557867097	0.0084831347202585	0.0086851141183599	0.0232276307816602	0.0002019793981013	0.0014138557867097	0.0	0.0	0.0	0.0084831347202585	0.0004039587962027	0.0012118763886083	0.0002019793981013	0.0004039587962027	0.0066653201373459	0.0006059381943041	0.0002019793981013	0.0004039587962027	0.0010098969905069	0.0	0.0008079175924055	0.0004039587962027	0.0040395879620278	0.0070692789335487	0.0024237527772167	0.0	0.0058574025449404	0.0	0.0040395879620278	0.0	0.0006059381943041	0.0010098969905069	0.2025620117783546	1
chr1:95148402-95151719(+)_ENST00000370203	0.9905256032943726	0.9050517082214355	0.0006029544769369	0.0	0.0	0.0	0.0033162496231534	0.0006029544769369	0.0018088634308109	0.0054265902924329	0.0042206813385589	0.0183901115465782	0.0003014772384684	0.0003014772384684	0.0	0.0003014772384684	0.0	0.0051251130539644	0.0	0.0006029544769369	0.0	0.0003014772384684	0.0090443171540548	0.0018088634308109	0.0	0.0003014772384684	0.0012059089538739	0.0	0.0006029544769369	0.0003014772384684	0.0048236358154959	0.0051251130539644	0.0021103406692794	0.0	0.0057280675309014	0.0	0.0018088634308109	0.0	0.0006029544769369	0.0	0.9802552759647368	0
chr5:113563073-113566319(+)_ENST00000161863	0.8797643780708313	0.742964506149292	0.0021565003080714	0.0003080714725816	0.0003080714725816	0.0	0.0027726432532347	0.0	0.0021565003080714	0.0095502156500308	0.0086260012322858	0.0181762168823166	0.0	0.0	0.0	0.0003080714725816	0.0	0.0073937153419593	0.0006161429451632	0.0006161429451632	0.0	0.0	0.0077017868145409	0.0006161429451632	0.0006161429451632	0.0	0.0	0.0	0.0	0.0003080714725816	0.0021565003080714	0.0046210720887245	0.0009242144177449	0.0003080714725816	0.003388786198398	0.0	0.0024645717806531	0.0	0.0012322858903265	0.0003080714725816	0.7441709637641907	0
chr22:30002580-30008332(+)_ENST00000401950	0.996450424194336	0.9454925656318665	0.0026077885952712	0.0	0.0	0.0	0.0039986091794158	0.0003477051460361	0.000173852573018	0.010952712100139	0.010952712100139	0.0234700973574408	0.0003477051460361	0.000173852573018	0.0	0.0	0.0	0.0031293463143254	0.0	0.0012169680111265	0.000173852573018	0.0006954102920723	0.0079972183588317	0.0	0.000173852573018	0.0	0.0006954102920723	0.0	0.0005215577190542	0.0006954102920723	0.0055632823365785	0.0071279554937413	0.0019123783031988	0.000173852573018	0.0057371349095966	0.0	0.0013908205841446	0.0	0.0003477051460361	0.0005215577190542	0.9617559909820556	0
chr20:1375191-1393181(-)_ENST00000678136	0.99642676115036	0.868020236492157	0.0008337965536409	5.558643690939411e-05	5.558643690939411e-05	0.0	0.00183435241801	0.0001111728738187	0.0002779321845469	0.0057809894385769	0.0047248471372984	0.0115063924402445	0.0001667593107281	0.0002223457476375	0.0002223457476375	5.558643690939411e-05	0.0002223457476375	0.0019455252918287	0.0	0.0006670372429127	0.0001667593107281	0.0006114508060033	0.0037242912729294	0.0002779321845469	0.0001111728738187	5.558643690939411e-05	5.558643690939411e-05	0.0	0.0006670372429127	0.0001667593107281	0.0021678710394663	0.0026681489716509	0.0011117287381878	5.558643690939411e-05	0.0022790439132851	5.558643690939411e-05	0.0002779321845469	0.0	0.0001667593107281	0.0001111728738187	0.1000386700034141	0
chr17:44012709-44015263(-)_ENST00000206380	0.962499976158142	0.9758031964302064	0.0023492560689115	0.0	0.0	0.0	0.0074393108848864	0.0011746280344557	0.0003915426781519	0.0297572435395458	0.0266249021143304	0.0215348472983555	0.0003915426781519	0.0003915426781519	0.0	0.0	0.0003915426781519	0.0039154267815191	0.0	0.0007830853563038	0.0011746280344557	0.0011746280344557	0.004698512137823	0.0003915426781519	0.0	0.0	0.0003915426781519	0.0	0.0003915426781519	0.0	0.0090054815974941	0.0082223962411902	0.0035238841033672	0.0003915426781519	0.0050900548159749	0.0	0.0007830853563038	0.0	0.0	0.0	0.993370771408081	0
chr12:6851850-6856121(+)_ENST00000229268	0.995759129524231	0.9975479245185852	0.0023413720440177	0.0	0.0	0.0	0.0046827440880355	0.0002341372044017	0.0002341372044017	0.0168578787169281	0.0170920159213299	0.0299695621634277	0.0004682744088035	0.0002341372044017	0.0	0.0	0.0	0.002107234839616	0.0	0.0014048232264106	0.0009365488176071	0.0018730976352142	0.0070241161320533	0.0002341372044017	0.0002341372044017	0.0004682744088035	0.0004682744088035	0.0	0.0007024116132053	0.0004682744088035	0.0095996253804729	0.0058534301100444	0.0025755092484195	0.0	0.0117068602200889	0.0	0.0009365488176071	0.0	0.0004682744088035	0.0004682744088035	0.9974285066127776	0
chr15:90088059-90090944(-)_ENST00000330062	0.9951699376106262	0.9972845315933228	0.0017331022530329	0.0	0.0003466204506065	0.0	0.0072790294627383	0.0003466204506065	0.0003466204506065	0.0194107452339688	0.0169844020797227	0.0346620450606585	0.0003466204506065	0.0	0.0	0.0	0.0	0.0024263431542461	0.0	0.0006932409012131	0.0003466204506065	0.0017331022530329	0.0069324090121317	0.0	0.0	0.0003466204506065	0.0010398613518197	0.0	0.0010398613518197	0.0003466204506065	0.0069324090121317	0.0079722703639514	0.0027729636048526	0.0003466204506065	0.008318890814558	0.0	0.0003466204506065	0.0	0.0003466204506065	0.0003466204506065	0.9985665380954742	0
chr20:8001196-8020061(-)_ENST00000246024	0.9615699648857116	0.5594519972801208	0.0004240657301881	5.30082162735224e-05	5.30082162735224e-05	0.0	0.0022793532997614	0.0003710575139146	0.0006360985952822	0.0050357805459846	0.0043996819507023	0.0103896103896103	0.000106016432547	5.30082162735224e-05	0.0	0.0	0.0004240657301881	0.0024913861648555	0.000106016432547	0.0005830903790087	0.000106016432547	0.0002650410813676	0.0041876490856082	0.0004240657301881	0.0001590246488205	0.0002650410813676	0.0006360985952822	0.0	0.0003710575139146	0.000212032865094	0.0034455340577789	0.0039756162205141	0.0007951232441028	0.0001590246488205	0.0034455340577789	0.000212032865094	0.0008481314603763	0.0	0.0004770739464617	0.0001590246488205	0.9799964427947998	0
chr10:45756712-45763789(+)_ENST00000623400	0.9879798889160156	0.952253520488739	0.0016956337431114	0.0	0.0	0.0	0.0042390843577787	0.0005652112477038	0.0014130281192595	0.009891196834817	0.0090433799632612	0.0275540483255616	0.0002826056238519	0.0007065140596297	0.0	0.0001413028119259	0.0001413028119259	0.0040977815458527	0.0	0.0012717253073336	0.0004239084357778	0.0011304224954076	0.0128585558852621	0.0007065140596297	0.0002826056238519	0.0004239084357778	0.0012717253073336	0.0	0.0005652112477038	0.0004239084357778	0.0052282040412604	0.0057934152889642	0.0011304224954076	0.0	0.0067825349724459	0.0	0.0024021478027412	0.0	0.0007065140596297	0.0002826056238519	0.9354661405086516	1
chr8:143791089-143792213(-)_ENST00000356994	0.8713557124137878	0.9766111373901368	0.0017793594306049	0.0	0.0008896797153024	0.0	0.0044483985765124	0.0	0.0	0.0222419928825622	0.0222419928825622	0.0596085409252669	0.0	0.0	0.0	0.0	0.0	0.0044483985765124	0.0	0.0	0.0008896797153024	0.0097864768683274	0.0080071174377224	0.0	0.0008896797153024	0.0	0.0	0.0	0.0008896797153024	0.0	0.0062277580071174	0.0044483985765124	0.0035587188612099	0.0	0.0133451957295373	0.0	0.0	0.0	0.0	0.0	0.9261886775493622	1
chr16:24949104-24953342(-)_ENST00000289968	0.9778844714164734	0.5981343388557434	0.0011798017932987	0.0002359603586597	0.0	0.0	0.0058990089664936	0.0	0.0002359603586597	0.0115620575743275	0.0096743747050495	0.0238319962246342	0.0002359603586597	0.0002359603586597	0.0	0.0	0.0007078810759792	0.0037753657385559	0.0	0.0009438414346389	0.0007078810759792	0.0	0.0080226521944313	0.0009438414346389	0.0	0.0	0.0004719207173194	0.0	0.0007078810759792	0.0009438414346389	0.0058990089664936	0.0089664936290703	0.0025955639452571	0.0002359603586597	0.0030674846625766	0.0	0.0025955639452571	0.0	0.0009438414346389	0.0002359603586597	0.920386165380478	0
